"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","uniprot","genename"
"ENSG00000107833",284.810843345848,-0.89851747297852,0.112154729854624,-8.01140954236337,1.13401129409838e-15,6.45042780873094e-15,"NPM3","10360","O75607","nucleophosmin/nucleoplasmin 3"
"ENSG00000068001",765.265891848195,0.59163262695146,0.0738622049413736,8.00995079176224,1.14754350167537e-15,6.52488276531313e-15,"HYAL2","8692","Q12891","hyaluronidase 2"
"ENSG00000137975",33.5214982464307,3.78953533144023,0.473173305309943,8.00876822279304,1.15863033290325e-15,6.58538135222837e-15,"CLCA2","9635","Q9UQC9","chloride channel accessory 2"
"ENSG00000163399",5627.86774445314,0.337183381003055,0.042102702924368,8.00859226565006,1.16028896077497e-15,6.59226626981554e-15,"ATP1A1","476","P05023","ATPase Na+/K+ transporting subunit alpha 1"
"ENSG00000123091",2727.75350625151,0.376810478520094,0.0470623207954451,8.00662764078059,1.1789677372832e-15,6.69580983124463e-15,"RNF11","26994","Q9Y3C5","ring finger protein 11"
"ENSG00000093000",1394.70802424054,0.461161581034212,0.0576084732706055,8.00509985515478,1.1936976953933e-15,6.77685540628137e-15,"NUP50","10762","A0A024R4X7","nucleoporin 50"
"ENSG00000117751",508.748918462701,-0.693907913672953,0.0866841327373936,-8.00501650948187,1.19450645643825e-15,6.77883563919402e-15,"PPP1R8","5511","Q12972","protein phosphatase 1 regulatory subunit 8"
"ENSG00000155660",5710.82255250951,0.358243582489768,0.0447529059190055,8.00492337052083,1.19541088722193e-15,6.78135706538755e-15,"PDIA4","9601","A0A090N8Y2","protein disulfide isomerase family A member 4"
"ENSG00000164961",1007.10246078573,-0.561584071404418,0.0701899649972444,-8.00091681804465,1.23496198035188e-15,7.00302795937898e-15,"WASHC5","9897","E7EQI7","WASH complex subunit 5"
"ENSG00000078808",4600.33028600984,0.386628861206271,0.0483324364781441,7.99936625129802,1.25061211582472e-15,7.08904667808643e-15,"SDF4","51150","A0A024R084","stromal cell derived factor 4"
"ENSG00000221978",1362.3522672541,0.487093287454537,0.0609097051687454,7.99697332477778,1.27514850257918e-15,7.22535126144248e-15,"CCNL2","81669","Q96S94","cyclin L2"
"ENSG00000187325",336.545862876168,-0.815482913084101,0.101983313070949,-7.99623868384015,1.28277599576554e-15,7.2657773349702e-15,"TAF9B","51616","Q9HBM6","TATA-box binding protein associated factor 9b"
"ENSG00000105974",16393.3482636481,-0.395550228398761,0.0494716605645523,-7.9954912344742,1.29058259608638e-15,7.30718643915525e-15,"CAV1","857","A0A024R757","caveolin 1"
"ENSG00000188191",214.774116659872,-1.02146558532127,0.127784337886886,-7.9936680990237,1.30982082762411e-15,7.41326396218286e-15,"PRKAR1B","5575","P31321","protein kinase cAMP-dependent type I regulatory subunit beta"
"ENSG00000079739",671.121408458518,-0.647548577584602,0.0810093897036057,-7.99350025909133,1.31160605638608e-15,7.42051825682076e-15,"PGM1","5236","B7Z6C2","phosphoglucomutase 1"
"ENSG00000080345",1344.32149975832,0.482326332578061,0.0603648868772203,7.99018034373348,1.34741499344681e-15,7.62018502433581e-15,"RIF1","55183","Q5UIP0","replication timing regulatory factor 1"
"ENSG00000179242",167.930088489089,-1.17493266927913,0.147057181072497,-7.98963138495027,1.35342818744326e-15,7.65125608996498e-15,"CDH4","1002","P55283","cadherin 4"
"ENSG00000101134",56.465839686757,-2.09400162374894,0.262199241903739,-7.98629930637905,1.39049845448438e-15,7.85780913427559e-15,"DOK5","55816","Q9P104","docking protein 5"
"ENSG00000101294",3981.39961899509,0.371721700865903,0.0465618528996532,7.98339579971208,1.42361493522608e-15,8.04186926614106e-15,"HM13","81502","A0A0S2Z5V7","histocompatibility minor 13"
"ENSG00000180884",80.527491299826,1.71470100805301,0.214888942052027,7.9794753125913,1.46956633640158e-15,8.29826385666147e-15,"ZNF792","126375","Q3KQV3","zinc finger protein 792"
"ENSG00000177485",574.022614029074,0.662563638723797,0.0831360371399726,7.96963220183645,1.59147299964913e-15,8.983197651792e-15,"ZBTB33","10009","Q86T24","zinc finger and BTB domain containing 33"
"ENSG00000040531",314.283640087239,0.850905381154315,0.106790228683959,7.96800785652902,1.61252615468179e-15,9.09854918365244e-15,"CTNS","1497","A0A0S2Z3I9","cystinosin, lysosomal cystine transporter"
"ENSG00000185880",126.037000510854,-1.39864201424205,0.175535660102019,-7.96785116727379,1.61457145381031e-15,9.10660317116583e-15,"TRIM69","140691","Q86WT6","tripartite motif containing 69"
"ENSG00000167815",1945.79373615304,0.429126013925164,0.0538634516380157,7.96692378366439,1.62672921452931e-15,9.17166609171116e-15,"PRDX2","7001","P32119","peroxiredoxin 2"
"ENSG00000133226",1100.64917620826,-0.517840234188093,0.0650147238843223,-7.96496859864333,1.65265739585037e-15,9.31428860422283e-15,"SRRM1","10250","B7Z7U0","serine and arginine repetitive matrix 1"
"ENSG00000164543",2218.0654780627,0.43195222878793,0.0542328267126183,7.96477438059537,1.65525508542487e-15,9.32536293921703e-15,"STK17A","9263","Q9UEE5","serine/threonine kinase 17a"
"ENSG00000119397",141.343584924317,-1.23920183284801,0.155639807315723,-7.96198513876486,1.69300814383733e-15,9.53441116693718e-15,"CNTRL","11064","B2RP65","centriolin"
"ENSG00000116237",2331.28583130502,-0.385174947403812,0.0484036998364998,-7.95755177196936,1.75476706716591e-15,9.87844042623804e-15,"ICMT","23463","A0A024R4F6","isoprenylcysteine carboxyl methyltransferase"
"ENSG00000108091",1529.71892978585,-0.484475971434469,0.0609365331559565,-7.95050105975896,1.85758651713079e-15,1.04532684572255e-14,"CCDC6","8030","Q05CP8","coiled-coil domain containing 6"
"ENSG00000157514",274.65576175747,0.922744808604754,0.116161055172873,7.94366758490195,1.96289191399658e-15,1.10416416139243e-14,"TSC22D3","1831","Q5JRJ2","TSC22 domain family member 3"
"ENSG00000014919",414.911805808995,-0.746742781555391,0.0940428709347685,-7.94045071288134,2.01447890410575e-15,1.13275048030182e-14,"COX15","1355","Q7KZN9","cytochrome c oxidase assembly homolog COX15"
"ENSG00000158195",2245.86641260476,-0.422965239988507,0.0532742925849546,-7.93938726289082,2.03182468897372e-15,1.14206835492352e-14,"WASF2","10163","Q9Y6W5","WASP family member 2"
"ENSG00000062725",907.730820606392,-0.524004093825634,0.0660023431082266,-7.93917411335541,2.03531899544649e-15,1.14359631547428e-14,"APPBP2","10513","Q92624","amyloid beta precursor protein binding protein 2"
"ENSG00000103194",1224.22708124291,-0.483850084325316,0.0609602882189478,-7.93713577251305,2.06903524802256e-15,1.16209761758218e-14,"USP10","9100","Q14694","ubiquitin specific peptidase 10"
"ENSG00000122958",1199.00683954297,0.48581575773871,0.0612540881404865,7.93115647439711,2.17114448196444e-15,1.21898390000731e-14,"VPS26A","9559","O75436","VPS26 retromer complex component A"
"ENSG00000086991",148.707836671789,1.33582598446749,0.168485262606935,7.92844408940312,2.21908524165742e-15,1.24542567751512e-14,"NOX4","50507","Q9NPH5","NADPH oxidase 4"
"ENSG00000184232",1350.77302469386,0.530168656553956,0.0668749255959354,7.92776443232678,2.23126043732025e-15,1.25178212124956e-14,"OAF","220323","Q86UD1","out at first homolog"
"ENSG00000180182",764.096473708701,-0.57737635953556,0.0728409750551391,-7.92653254707941,2.25349600336353e-15,1.26377565059253e-14,"MED14","9282","O60244","mediator complex subunit 14"
"ENSG00000132024",342.306857494818,-0.81149682958575,0.102391575425557,-7.92542576098694,2.27365953938862e-15,1.27459848959717e-14,"CC2D1A","54862","Q6P1N0","coiled-coil and C2 domain containing 1A"
"ENSG00000213676",1334.2088111211,0.47062835754768,0.0593901300595106,7.92435303772019,2.29337203114063e-15,1.28516034201333e-14,"ATF6B","1388","A0A1U9X796","activating transcription factor 6 beta"
"ENSG00000168763",221.098658746296,1.03475164226328,0.130609130112761,7.92250619363238,2.32770491709516e-15,1.30390403147656e-14,"CNNM3","26505","Q8NE01","cyclin and CBS domain divalent metal cation transport mediator 3"
"ENSG00000198176",1857.81192969412,-0.425923456083094,0.0537803941854532,-7.91967895613343,2.3812461412588e-15,1.33338927165168e-14,"TFDP1","7027","A0A024RDY4","transcription factor Dp-1"
"ENSG00000163660",828.370773559845,0.627530071895846,0.0792382424625566,7.91953547168062,2.38399549887833e-15,1.33442178740861e-14,"CCNL1","57018","Q9UK58","cyclin L1"
"ENSG00000083750",200.472120616443,1.07456428871039,0.135739958058206,7.91634463486137,2.44595042228787e-15,1.36858076399691e-14,"RRAGB","10325","Q5VZM2","Ras related GTP binding B"
"ENSG00000088930",2227.6682309524,0.409795923093381,0.0517734312092471,7.91517798843876,2.46899621663901e-15,1.38095128048674e-14,"XRN2","22803","B4DZC3","5'-3' exoribonuclease 2"
"ENSG00000092871",143.891614341283,-1.31091126698373,0.165660895774359,-7.91322092553016,2.50813693005905e-15,1.40231115611572e-14,"RFFL","117584","Q8WZ73","ring finger and FYVE like domain containing E3 ubiquitin protein ligase"
"ENSG00000214114",169.43306184571,-1.14991677038662,0.145324375050733,-7.9127590948537,2.51746215588882e-15,1.40699117381454e-14,"MYCBP","26292","Q99417","MYC binding protein"
"ENSG00000108784",646.576376914019,0.619271389956361,0.0783274825064634,7.90618273612023,2.65401505764398e-15,1.4827473055177e-14,"NAGLU","4669","A0A140VJE4","N-acetyl-alpha-glucosaminidase"
"ENSG00000096384",16997.9666678501,-0.267720892967233,0.0338795316013786,-7.9021426894916,2.74149320248099e-15,1.53103928829726e-14,"HSP90AB1","3326","A0A024RD80","heat shock protein 90 alpha family class B member 1"
"ENSG00000132155",1804.40982784607,-0.444174165859997,0.0562379874124594,-7.89811631419783,2.8314986316306e-15,1.58070556185499e-14,"RAF1","5894","L7RRS6","Raf-1 proto-oncogene, serine/threonine kinase"
"ENSG00000163607",133.448419820879,-1.27194121847442,0.161077927580152,-7.89643396573689,2.86996197516341e-15,1.60157135895336e-14,"GTPBP8","29083","Q8N3Z3","GTP binding protein 8 (putative)"
"ENSG00000105229",478.665145523384,0.768587745476074,0.0973466622013413,7.89536824474177,2.89459313679488e-15,1.6147052857715e-14,"PIAS4","51588","B3KMR4","protein inhibitor of activated STAT 4"
"ENSG00000099901",1268.73245667889,-0.475804200093222,0.060297953472167,-7.89088472650815,3.00051710819095e-15,1.67316008855536e-14,"RANBP1","5902","F6WQW2","RAN binding protein 1"
"ENSG00000107643",656.690288543304,0.638787709038938,0.0809881033934792,7.88742645244326,3.08481840435298e-15,1.71951791389388e-14,"MAPK8","5599","A1L4K2","mitogen-activated protein kinase 8"
"ENSG00000147130",580.91544489319,-0.660764259047014,0.083779181524146,-7.88697438941409,3.09600914445462e-15,1.72510331837324e-14,"ZMYM3","9203","Q14202","zinc finger MYM-type containing 3"
"ENSG00000184220",182.993038255719,-1.08995679693181,0.138233033358402,-7.88492280355189,3.14730019200951e-15,1.75302003892049e-14,"CMSS1","84319","Q9BQ75","cms1 ribosomal small subunit homolog"
"ENSG00000099953",85.0506371036414,1.69449097235668,0.214999347413678,7.88137728202647,3.2379202006379e-15,1.80281329493772e-14,"MMP11","4320","B3KQS8","matrix metallopeptidase 11"
"ENSG00000162129",271.810143426395,-0.937019569762277,0.118898797856009,-7.88081617862141,3.25249498504079e-15,1.81024437649287e-14,"CLPB","81570","Q9H078","caseinolytic mitochondrial matrix peptidase chaperone subunit B"
"ENSG00000134247",69.2811915256316,1.89053552625068,0.239940729801201,7.87917719437237,3.295438887948e-15,1.83345331561259e-14,"PTGFRN","5738","Q9P2B2","prostaglandin F2 receptor inhibitor"
"ENSG00000197601",793.691214191594,-0.555125550073564,0.0704639143342954,-7.87815373752774,3.32253767331077e-15,1.84783246148129e-14,"FAR1","84188","Q8WVX9","fatty acyl-CoA reductase 1"
"ENSG00000156531",492.844739251049,-0.693118522884908,0.0879853864730254,-7.8776550364691,3.33582151606286e-15,1.85452046411673e-14,"PHF6","84295","Q8IWS0","PHD finger protein 6"
"ENSG00000010270",1001.26701764524,0.52356573605021,0.0664914026031424,7.87418697083503,3.42965734770184e-15,1.90596870250489e-14,"STARD3NL","83930","A0A024RA89","STARD3 N-terminal like"
"ENSG00000115128",558.435479771606,-0.645850018303897,0.0820289476595166,-7.87344025166179,3.45019890384205e-15,1.91666156972575e-14,"SF3B6","51639","Q9Y3B4","splicing factor 3b subunit 6"
"ENSG00000081177",307.71926008345,-0.85939772750778,0.109161754861822,-7.87269981685081,3.4706871808705e-15,1.92731679245175e-14,"EXD2","55218","Q9NVH0","exonuclease 3'-5' domain containing 2"
"ENSG00000173846",643.864497805268,0.616847222508051,0.0783733062551235,7.87062906980175,3.52862409989012e-15,1.95875186381094e-14,"PLK3","1263","Q9H4B4","polo like kinase 3"
"ENSG00000064652",199.371912441142,-1.04419884668245,0.13268368426659,-7.86983608764158,3.55106200369895e-15,1.97046505310675e-14,"SNX24","28966","Q9Y343","sorting nexin 24"
"ENSG00000161533",711.021913421198,-0.579358282200037,0.0736270033182473,-7.86882877326683,3.57976722181357e-15,1.98564581539663e-14,"ACOX1","51","Q15067","acyl-CoA oxidase 1"
"ENSG00000184545",79.0773526381325,-1.68509502615713,0.214203163814486,-7.86680736245586,3.63806188365679e-15,2.01722182247306e-14,"DUSP8","1850","Q13202","dual specificity phosphatase 8"
"ENSG00000137273",409.244866461194,0.750172012880889,0.0953622924465852,7.86654760109798,3.64562048366182e-15,2.02065267725491e-14,"FOXF2","2295","Q12947","forkhead box F2"
"ENSG00000066654",542.284790092849,-0.64235022529966,0.0816803957977093,-7.86419089949702,3.71490666066473e-15,2.05828174304048e-14,"THUMPD1","55623","A0A024R388","THUMP domain containing 1"
"ENSG00000100226",747.000010466541,-0.578561625029633,0.0735733085663996,-7.86374347304884,3.72820650698109e-15,2.06487438932309e-14,"GTPBP1","9567","O00178","GTP binding protein 1"
"ENSG00000105552",253.033975466863,-0.935389010280725,0.119018658861047,-7.85917955413011,3.86657645945531e-15,2.14070638089603e-14,"BCAT2","587","O15382","branched chain amino acid transaminase 2"
"ENSG00000026103",910.236347170872,0.529737723526448,0.0674075576599136,7.8587289306504,3.88050975752135e-15,2.14761369907434e-14,"FAS","355","P25445","Fas cell surface death receptor"
"ENSG00000145014",399.406343129374,0.7626282833166,0.0971133817019749,7.85296804571157,4.06305213684273e-15,2.24779513486442e-14,"TMEM44","93109","Q2T9K0","transmembrane protein 44"
"ENSG00000131828",702.295535502067,-0.596701415346405,0.0759861628401282,-7.85276414867587,4.06966549811362e-15,2.25060900980107e-14,"PDHA1","5160","A0A024RBX9","pyruvate dehydrogenase E1 subunit alpha 1"
"ENSG00000132356",1975.70194421031,0.431223912247124,0.0549153639452795,7.8525185169822,4.07764658974964e-15,2.25417687320818e-14,"PRKAA1","5562","Q13131","protein kinase AMP-activated catalytic subunit alpha 1"
"ENSG00000131435",1205.4800046179,-0.487072131910888,0.0620293803447599,-7.85228111587987,4.08537489497936e-15,2.25760236978649e-14,"PDLIM4","8572","A0A0S2Z4N4","PDZ and LIM domain 4"
"ENSG00000143153",418.649607467014,-0.802212705639764,0.102164007448329,-7.85220476052187,4.08786361468476e-15,2.25813095776702e-14,"ATP1B1","481","A3KLL5","ATPase Na+/K+ transporting subunit beta 1"
"ENSG00000152377",1310.91549170641,0.453767919778486,0.0577976255813081,7.85097856900952,4.12803504446573e-15,2.27946723437003e-14,"SPOCK1","6695","Q08629","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1"
"ENSG00000145214",652.145866377439,0.663966238145473,0.0845852269690507,7.8496714135249,4.17128695968291e-15,2.30248791055456e-14,"DGKQ","1609","A0A140VKC1","diacylglycerol kinase theta"
"ENSG00000042429",651.119558744061,0.605596904346295,0.0771593248590869,7.84865478608415,4.20523386470426e-15,2.32035704597572e-14,"MED17","9440","Q9NVC6","mediator complex subunit 17"
"ENSG00000214717",831.518626988133,0.566007964919364,0.0721258092987295,7.84750937871742,4.2438068635924e-15,2.34076442947698e-14,"ZBED1","9189","A0A024RBU4","zinc finger BED-type containing 1"
"ENSG00000198169",289.387398615809,0.863251077335175,0.110014268904875,7.84671921131971,4.27061954006842e-15,2.35467230757682e-14,"ZNF251","90987","Q9BRH9","zinc finger protein 251"
"ENSG00000065427",2047.50873101933,-0.406921164129184,0.0518724825648439,-7.84464409661725,4.3418308768184e-15,2.39304051841995e-14,"KARS1","3735","Q15046","lysyl-tRNA synthetase 1"
"ENSG00000089157",17764.8419387296,-0.258587581697344,0.0329761383576576,-7.84165747040226,4.44637872261267e-15,2.44974690145292e-14,"RPLP0","6175","A0A024RBS2","ribosomal protein lateral stalk subunit P0"
"ENSG00000157014",380.582935060176,-0.779839130834889,0.0994538357173089,-7.84121723622135,4.46199739557868e-15,2.45743339372341e-14,"TATDN2","9797","A0A024R2F3","TatD DNase domain containing 2"
"ENSG00000163071",320.145786512719,0.83345718485646,0.106309372564843,7.83992196311848,4.50826513795294e-15,2.48198773265411e-14,"SPATA18","132671","Q8TC71","spermatogenesis associated 18"
"ENSG00000141380",1771.34758797754,0.417269066867599,0.0532576153228124,7.83491833681232,4.69147525647916e-15,2.58188806310642e-14,"SS18","6760","A0A024RC40","SS18 subunit of BAF chromatin remodeling complex"
"ENSG00000109674",36.0477220192735,-3.16666886593845,0.404205333571155,-7.83430747427534,4.7143383269509e-15,2.59350198815238e-14,"NEIL3","55247","Q8TAT5","nei like DNA glycosylase 3"
"ENSG00000196498",4224.85186886657,-0.32772218685144,0.0418596133654899,-7.82907820934683,4.91459864717879e-15,2.70266249485526e-14,"NCOR2","9612","C9JE98","nuclear receptor corepressor 2"
"ENSG00000004799",97.2602338299486,8.11744355045261,1.03742050531126,7.82464151122315,5.09105565468411e-15,2.79865640577152e-14,"PDK4","5166","A4D1H4","pyruvate dehydrogenase kinase 4"
"ENSG00000123219",106.266726290645,-1.43594556004147,0.183522178540321,-7.82437071891005,5.10202532400243e-15,2.80364091070648e-14,"CENPK","64105","Q9BS16","centromere protein K"
"ENSG00000101384",851.464263768368,0.717222978861078,0.0916958094745912,7.82176397122945,5.20882064225115e-15,2.86125973259402e-14,"JAG1","182","P78504","jagged canonical Notch ligand 1"
